ROW_ID_AMOSTRA;CNT_CHILDREN;AMT_INCOME_TOTAL;AMT_CREDIT;AGE_YEARS;FLAG_MOBIL;FLAG_EMP_PHONE;FLAG_EMAIL;REGION_RATING_CLIENT;EXT_SOURCE_1;EXT_SOURCE_2;EXT_SOURCE_3;CREDIT_INCOME_RATIO;CODE_GENDER_COD;FLAG_OWN_CAR_COD;FLAG_OWN_REALTY_COD;NAME_INCOME_TYPE_COD;NAME_EDUCATION_TYPE_COD;NAME_FAMILY_STATUS_COD;NAME_HOUSING_TYPE_COD;OCCUPATION_TYPE_COD;ORGANIZATION_TYPE_COD;SER_QTDE_EMPRESTIMOS;SER_DIVIDA_ATRASADA;SER_CREDITOS_ATIVOS;SER_DAYS_CREDIT_MEDIO;SER_DIAS_ATRASO_MAX;SER_CREDITO_TOTAL;SER_DIVIDA_TOTAL;SER_MAX_OVERDUE;SER_QTDE_PRORROGACOES;PREV_QTDE_TENTATIVAS;PREV_QTDE_REJEITADAS;PREV_TAXA_REJEICAO;PREV_VALOR_SOLICITADO_TOTAL;PREV_VALOR_APROVADO_TOTAL;PREV_RAZAO_APROVADO_SOLICITADO;PREV_QTDE_COM_SEGURO;PREV_QTDE_CLIENTE_REPETIDOR;PREV_QTDE_CANCELADO
258652;1;450000.0;640080.0;39.65;1;1;0;2;0.505998;0.441998;0.465069;1.4224;1;1;0;1;1;2;1;0;5;4.0;0.0;3.0;-975.5;0.0;16013250.0;12567235.5;0.0;0.0;1.0;0.0;0.0;287091.0;287091.0;1.0;0.0;0.0;0.0
163703;0;288000.0;562491.0;36.81;1;1;0;3;0.346011;0.461944;0.600658;1.953094;1;0;1;7;1;4;1;7;3;4.0;0.0;1.0;-1584.75;0.0;248670.0;0.0;0.0;0.0;3.0;0.0;0.0;452245.5;462825.0;1.023393;1.0;0.0;0.0
243776;4;234000.0;381528.0;34.86;1;1;0;2;0.538151;0.511803;0.67383;1.630462;0;0;1;1;4;2;1;10;33;1.0;0.0;1.0;-819.0;0.0;3150000.0;1829875.5;0.0;0.0;1.0;0.0;0.0;22455.0;22207.5;0.988978;0.0;0.0;0.0
53600;0;180000.0;857655.0;39.04;1;1;0;2;0.498569;0.524807;0.595456;4.76475;0;0;0;7;4;4;1;12;30;6.0;0.0;3.0;-932.0;0.0;1893222.45;828049.5;0.0;0.0;6.0;0.0;0.0;534514.5;536053.5;1.002879;1.0;5.0;3.0
93133;2;144000.0;1546020.0;32.1;1;1;0;2;0.581914;0.408728;0.194068;10.73625;0;0;0;7;4;2;1;9;31;14.0;0.0;3.0;-775.928571;0.0;7510662.45;2201440.5;0.0;0.0;2.0;0.0;0.0;306423.0;300969.0;0.982201;1.0;0.0;0.0
25822;0;238500.0;810378.0;55.06;1;1;0;3;0.505998;0.51821;0.542445;3.397811;0;1;1;7;4;5;2;0;41;14.0;0.0;6.0;-1131.571429;0.0;2992882.5;422230.5;12370.5;1.0;3.0;0.0;0.0;753061.5;816241.5;1.083898;2.0;1.0;0.0
135598;0;121500.0;135000.0;33.44;1;1;0;2;0.616989;0.551746;0.484851;1.111111;1;1;1;1;3;2;5;9;4;5.0;0.0;4.0;-1054.0;0.0;853654.5;548271.0;0.0;0.0;5.0;0.0;0.0;413419.5;430393.5;1.041058;0.0;4.0;1.0
89294;0;112500.0;234000.0;62.38;1;0;0;2;0.505998;0.637685;0.577969;2.08;0;0;1;3;4;3;1;0;57;5.0;0.0;2.0;-491.4;0.0;557866.62;103248.99;0.0;0.0;6.0;1.0;0.166667;689485.5;730881.0;1.060038;1.0;4.0;2.0
97673;2;180000.0;270000.0;33.71;1;1;0;2;0.414015;0.723396;0.626304;1.5;0;1;1;7;4;3;1;4;42;5.0;0.0;1.0;-1094.4;0.0;395542.44;15619.5;3480.615;0.0;12.0;2.0;0.166667;1657286.01;1664342.01;1.004258;1.0;11.0;3.0
52436;0;270000.0;1076247.0;32.43;1;1;0;2;0.593522;0.545936;0.641368;3.9861;1;1;1;7;4;2;1;9;5;4.0;0.0;1.0;-1609.5;0.0;502098.255;0.0;0.0;0.0;4.0;0.0;0.0;296759.25;255141.0;0.859758;1.0;3.0;0.0
154764;0;135000.0;305640.0;59.23;1;1;0;2;0.505998;0.457631;0.701696;2.264;1;1;0;7;1;4;1;9;16;5.0;0.0;1.0;-1270.8;0.0;626955.3;0.0;2542.5;0.0;1.0;0.0;0.0;137011.5;148765.5;1.085788;0.0;0.0;0.0
225711;1;148500.0;203760.0;41.25;1;1;0;2;0.433358;0.69219;0.418854;1.372121;0;1;1;4;1;4;1;4;28;13.0;0.0;3.0;-1408.384615;0.0;3473095.5;1789339.5;3690.0;0.0;1.0;0.0;0.0;112410.0;56205.0;0.5;0.0;0.0;0.0
50788;1;135000.0;299772.0;36.47;1;1;0;2;0.386808;0.623078;0.622922;2.220533;1;1;0;1;4;2;1;5;4;6.0;0.0;3.0;-1730.333333;0.0;5062500.0;2668860.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5367;2;157500.0;337923.0;45.42;1;1;0;2;0.652314;0.215083;0.657784;2.145543;0;0;0;7;0;2;1;11;41;4.0;0.0;3.0;-1599.5;0.0;6955380.0;3366823.5;0.0;0.0;2.0;0.0;0.0;160821.0;188217.0;1.170351;1.0;1.0;0.0
298863;0;225000.0;900000.0;49.98;1;1;0;2;0.921333;0.693502;0.540654;4.0;0;0;1;7;4;5;1;15;42;7.0;0.0;2.0;-1161.285714;0.0;4913885.7;2308068.0;5850.0;0.0;2.0;1.0;0.5;964890.0;964890.0;1.0;0.0;1.0;0.0
86555;0;139500.0;846387.0;54.46;1;0;0;3;0.505998;0.469153;0.535276;6.06729;1;1;1;3;4;2;1;0;57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;261787.5;298989.0;1.142106;0.0;0.0;0.0
202708;0;112500.0;170640.0;48.1;1;1;0;2;0.505998;0.586797;0.079586;1.5168;0;0;1;7;4;2;1;3;30;3.0;373.5;3.0;-262.0;124.0;206100.0;139630.5;0.0;0.0;1.0;0.0;0.0;40320.0;42714.0;1.059375;0.0;0.0;0.0
147636;0;202500.0;592560.0;53.81;1;1;0;2;0.505998;0.638104;0.56206;2.926222;0;0;1;4;4;1;1;4;33;8.0;0.0;1.0;-1256.25;0.0;5804324.955;0.0;0.0;0.0;1.0;0.0;0.0;112500.0;119925.0;1.066;1.0;0.0;0.0
291712;0;135000.0;677664.0;57.56;1;0;1;2;0.685;0.701919;0.607557;5.019733;0;1;0;3;4;2;2;0;57;3.0;0.0;1.0;-1620.333333;0.0;868770.0;227326.5;0.0;0.0;4.0;0.0;0.0;1551060.0;1630710.0;1.051352;1.0;3.0;0.0
154097;0;157500.0;469152.0;26.87;1;1;0;2;0.505998;0.349209;0.413597;2.978743;1;1;1;7;4;2;1;9;55;4.0;0.0;1.0;-506.0;0.0;1454539.95;1106671.5;0.0;0.0;7.0;1.0;0.142857;475726.5;551668.5;1.159634;1.0;6.0;3.0
219657;0;135000.0;808650.0;34.24;1;1;0;1;0.22223;0.711118;0.835777;5.99;1;1;0;1;4;2;5;9;5;2.0;0.0;1.0;-1436.0;0.0;1080000.0;0.0;0.0;0.0;1.0;1.0;1.0;900000.0;1078200.0;1.198;0.0;1.0;0.0
168689;0;67500.0;150948.0;57.68;1;0;0;2;0.615645;0.559451;0.517297;2.236267;0;0;1;3;4;2;1;0;57;10.0;0.0;1.0;-1049.6;0.0;1574938.215;545944.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
292219;0;90000.0;254700.0;66.19;1;0;0;2;0.89544;0.621155;0.733815;2.83;0;0;0;3;4;2;1;0;57;7.0;0.0;0.0;-1461.857143;0.0;386766.0;0.0;342.0;0.0;7.0;3.0;0.428571;727605.0;754533.0;1.037009;1.0;5.0;0.0
123279;2;180000.0;450000.0;42.08;1;1;0;2;0.505998;0.600874;0.080116;2.5;1;1;0;7;4;2;1;5;26;6.0;0.0;6.0;-1179.333333;0.0;1566193.5;1260787.5;0.0;0.0;4.0;1.0;0.25;1570500.0;1446601.5;0.921109;1.0;3.0;0.0
299460;0;171000.0;679500.0;51.49;1;1;0;2;0.505998;0.716954;0.732403;3.973684;0;0;1;1;4;2;1;0;5;1.0;0.0;0.0;-1876.0;0.0;96196.5;0.0;0.0;0.0;6.0;0.0;0.0;547024.14;547020.0;0.999992;0.0;2.0;4.0
241920;1;180000.0;490495.5;46.87;1;1;1;3;0.654146;0.617516;0.780144;2.724975;0;1;1;4;1;2;1;4;39;3.0;0.0;0.0;-2496.666667;0.0;1018003.5;0.0;0.0;0.0;7.0;0.0;0.0;3148920.0;3122316.0;0.991551;3.0;6.0;1.0
253032;2;81000.0;454500.0;34.88;1;1;0;2;0.496443;0.647258;0.687933;5.611111;0;1;1;7;4;2;1;9;24;8.0;0.0;1.0;-919.625;0.0;511704.0;0.0;0.0;0.0;6.0;1.0;0.166667;450310.5;462982.5;1.028141;3.0;5.0;0.0
109308;2;112500.0;270000.0;27.62;1;1;0;3;0.156031;0.301656;0.535276;2.4;0;0;1;7;1;2;1;9;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;263250.0;263250.0;1.0;0.0;2.0;1.0
32709;0;359100.0;1113399.0;41.3;1;1;0;1;0.505998;0.647797;0.692559;3.100526;0;0;1;1;4;3;2;9;5;7.0;0.0;2.0;-1480.285714;0.0;2296542.6;0.0;0.0;0.0;6.0;0.0;0.0;1350000.0;1839604.5;1.36267;5.0;5.0;0.0
163619;0;112500.0;900000.0;49.46;1;1;0;2;0.505998;0.495372;0.440058;8.0;0;0;1;1;4;2;2;9;42;14.0;0.0;3.0;-1339.071429;0.0;2469678.795;512973.0;0.0;0.0;2.0;0.0;0.0;203935.5;219699.0;1.077296;0.0;1.0;0.0
72386;0;112500.0;490536.0;52.15;1;1;0;2;0.505998;0.781869;0.515495;4.36032;0;1;1;7;4;2;1;5;4;15.0;0.0;3.0;-1426.133333;0.0;8585644.5;1073479.815;180.0;0.0;4.0;1.0;0.25;467347.5;510678.0;1.092716;0.0;0.0;1.0
32050;2;67500.0;203760.0;24.07;1;1;0;2;0.505998;0.48583;0.535276;3.018667;0;0;0;7;4;1;1;7;4;3.0;0.0;2.0;-190.0;0.0;46246.5;31549.14;0.0;0.0;3.0;1.0;0.333333;103072.5;92367.0;0.896136;0.0;2.0;0.0
31250;0;225000.0;814041.0;47.7;1;1;0;1;0.657325;0.683116;0.535276;3.61796;0;0;0;1;4;1;1;0;21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;4.0;0.307692;2227455.0;2306740.5;1.035595;2.0;13.0;5.0
111102;0;166500.0;180000.0;22.47;1;1;0;2;0.505998;0.636921;0.107532;1.081081;0;0;1;7;1;2;1;9;32;4.0;0.0;3.0;-265.0;0.0;316460.745;255979.98;0.0;0.0;3.0;0.0;0.0;247432.5;251361.0;1.015877;0.0;2.0;0.0
292570;0;202500.0;95940.0;43.53;1;1;0;2;0.505998;0.169904;0.450747;0.473778;1;0;1;7;4;1;1;9;37;4.0;0.0;1.0;-1729.0;0.0;404734.32;38704.5;5414.49;0.0;5.0;1.0;0.2;352750.5;319693.5;0.906288;2.0;4.0;0.0
190308;2;315000.0;640080.0;38.4;1;1;0;2;0.505998;0.303955;0.551381;2.032;0;1;1;7;4;1;1;0;5;1.0;0.0;0.0;-634.0;0.0;182250.0;0.0;0.0;0.0;4.0;1.0;0.25;409702.5;475699.5;1.161085;0.0;3.0;1.0
20975;0;112500.0;310500.0;42.33;1;1;0;2;0.386253;0.344191;0.535276;2.76;0;0;1;1;4;2;1;0;16;2.0;0.0;0.0;-2065.5;0.0;170311.5;0.0;0.0;0.0;1.0;0.0;0.0;35640.0;34155.0;0.958333;1.0;0.0;0.0
71005;0;180000.0;1525482.0;52.15;1;1;0;2;0.901714;0.610753;0.614414;8.4749;0;1;0;7;4;2;1;0;30;3.0;0.0;2.0;-522.0;0.0;1083748.14;172561.5;0.0;0.0;4.0;0.0;0.0;1004710.5;807921.0;0.804133;2.0;2.0;0.0
119573;0;247500.0;675000.0;24.07;1;1;0;1;0.505998;0.682353;0.463275;2.727273;1;1;0;1;1;1;1;1;2;5.0;0.0;3.0;-518.0;0.0;2171765.52;0.0;30996.0;0.0;2.0;1.0;0.5;1802173.5;1802173.5;1.0;0.0;1.0;0.0
289191;0;360000.0;1089000.0;50.59;1;1;0;2;0.505998;0.378123;0.034386;3.025;0;1;1;1;1;1;1;1;5;4.0;0.0;3.0;-771.0;0.0;1382593.5;1195654.5;0.0;0.0;13.0;3.0;0.230769;1253178.0;1922148.0;1.533819;0.0;12.0;2.0
301569;1;270000.0;840951.0;32.07;1;1;0;2;0.345399;0.741287;0.735221;3.114633;1;1;0;7;1;3;3;4;31;13.0;0.0;5.0;-1684.307692;0.0;13304565.0;13715301.465;21600.0;0.0;3.0;0.0;0.0;182205.0;182205.0;1.0;0.0;2.0;1.0
54788;0;180000.0;545040.0;28.5;1;1;0;2;0.158262;0.731151;0.614414;3.028;0;0;0;1;4;4;1;11;5;4.0;0.0;1.0;-633.0;0.0;1089157.5;473805.0;0.0;0.0;5.0;1.0;0.2;422320.5;413320.5;0.978689;0.0;4.0;1.0
177218;0;157500.0;840996.0;55.49;1;0;0;2;0.505998;0.497673;0.535276;5.339657;0;0;1;3;4;4;1;0;57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;227902.5;247612.5;1.086484;2.0;4.0;3.0
141802;0;112500.0;254700.0;66.6;1;0;0;3;0.505998;0.384592;0.616122;2.264;0;0;1;3;4;2;1;0;57;16.0;0.0;2.0;-1104.25;0.0;3065252.31;207112.5;0.0;0.0;11.0;1.0;0.090909;1407105.0;1542991.5;1.096572;5.0;9.0;4.0
180189;0;157500.0;198000.0;25.11;1;1;0;2;0.505998;0.442877;0.48305;1.257143;1;0;1;1;2;4;5;11;46;5.0;0.0;2.0;-722.0;0.0;2046073.5;1391418.0;0.0;0.0;5.0;0.0;0.0;178798.5;144369.0;0.80744;0.0;4.0;2.0
173147;1;135000.0;254700.0;28.87;1;1;0;2;0.505998;0.469959;0.535276;1.886667;0;0;1;7;4;4;1;15;51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;225000.0;225000.0;1.0;0.0;1.0;1.0
151718;0;90000.0;585000.0;54.35;1;1;0;2;0.505998;0.051023;0.474051;6.5;1;1;0;7;2;2;1;0;4;4.0;0.0;2.0;-1046.5;0.0;726120.945;261040.5;4324.05;0.0;2.0;0.0;0.0;31455.0;276232.5;8.781831;0.0;1.0;0.0
104402;1;81000.0;539100.0;29.95;1;1;0;2;0.541433;0.427094;0.436506;6.655556;0;0;1;7;4;2;1;15;33;3.0;0.0;0.0;-594.0;0.0;198126.0;0.0;0.0;0.0;4.0;0.0;0.0;291744.0;298795.5;1.02417;1.0;3.0;0.0
252403;0;202500.0;760225.5;29.66;1;1;0;2;0.505998;0.355942;0.269286;3.7542;1;0;0;7;2;4;1;9;26;4.0;0.0;2.0;-699.0;0.0;753700.5;182376.99;13488.705;0.0;3.0;0.0;0.0;202514.4;204579.9;1.010199;0.0;2.0;0.0
16902;1;202500.0;593010.0;40.82;1;1;0;2;0.505998;0.660653;0.4579;2.928444;1;1;0;7;4;2;5;15;42;3.0;0.0;1.0;-1456.333333;0.0;597503.52;179757.0;0.0;0.0;9.0;2.0;0.222222;2659500.0;2898580.5;1.089897;4.0;8.0;3.0
64216;0;157500.0;724581.0;61.26;1;0;0;2;0.505998;0.36082;0.691021;4.600514;0;0;1;3;4;5;1;0;57;8.0;0.0;1.0;-1290.75;0.0;771956.55;51588.0;0.0;0.0;11.0;0.0;0.0;1084266.0;1334740.5;1.231008;5.0;11.0;2.0
247339;0;270000.0;1054773.0;55.56;1;1;0;1;0.505998;0.737567;0.703203;3.906567;0;0;1;1;1;2;1;7;5;8.0;0.0;2.0;-2104.125;0.0;5144256.0;1031976.0;0.0;0.0;3.0;0.0;0.0;60169.5;233419.5;3.879366;0.0;2.0;1.0
261976;0;157500.0;522396.0;63.76;1;0;0;2;0.534029;0.451142;0.747663;3.3168;0;0;1;3;4;2;3;0;57;4.0;0.0;1.0;-1109.5;0.0;1240236.0;221310.0;0.0;0.0;6.0;3.0;0.5;469696.5;474016.5;1.009197;0.0;0.0;2.0
184508;0;157500.0;338832.0;54.55;1;0;0;2;0.505998;0.557736;0.535276;2.151314;0;0;1;3;4;1;1;0;57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;4.0;0.266667;2259400.5;2059704.0;0.911615;1.0;14.0;4.0
270187;2;108000.0;261000.0;34.39;1;1;0;2;0.654544;0.638386;0.350696;2.416667;0;0;1;1;4;1;1;0;30;8.0;0.0;6.0;-555.0;0.0;1354558.5;234139.5;0.0;0.0;5.0;1.0;0.2;182043.0;177381.0;0.974391;0.0;4.0;1.0
285534;0;90000.0;454500.0;53.32;1;1;0;2;0.505998;0.632007;0.248536;5.05;0;0;0;7;4;4;2;15;51;2.0;0.0;1.0;-853.0;0.0;325836.0;263578.5;0.0;0.0;4.0;0.0;0.0;69750.0;77116.5;1.105613;0.0;3.0;3.0
216808;2;202500.0;971280.0;36.22;1;1;0;2;0.505998;0.649158;0.315472;4.796444;0;0;1;7;1;2;1;0;5;3.0;0.0;1.0;-2014.0;0.0;952560.0;243270.0;15415.065;0.0;3.0;0.0;0.0;143932.5;129537.0;0.899984;0.0;2.0;1.0
172224;1;63000.0;180000.0;39.89;1;1;0;3;0.146889;0.428255;0.535276;2.857143;0;0;1;4;4;2;1;4;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;3.0;0.272727;1282500.0;1545795.0;1.205298;3.0;10.0;5.0
1729;0;135000.0;1546020.0;56.63;1;1;0;3;0.505998;0.547941;0.300108;11.452;0;0;1;7;4;2;1;0;1;20.0;0.0;5.0;-916.1;0.0;2233676.25;2804.04;4806.36;0.0;6.0;0.0;0.0;414620.64;400437.0;0.965791;0.0;5.0;0.0
84129;0;135000.0;675000.0;41.7;1;1;0;2;0.505998;0.406864;0.634706;5.0;0;0;1;7;4;2;1;15;5;1.0;0.0;0.0;-409.0;0.0;2700000.0;0.0;0.0;0.0;5.0;2.0;0.4;610965.0;994644.0;1.627989;1.0;4.0;0.0
302972;0;67500.0;450000.0;45.11;1;1;0;2;0.505998;0.237299;0.251239;6.666667;0;0;1;7;4;1;1;0;39;3.0;0.0;0.0;-1024.666667;0.0;173322.0;0.0;0.0;0.0;10.0;6.0;0.6;349294.5;363010.5;1.039268;2.0;9.0;0.0
160794;2;81000.0;254700.0;33.06;1;1;1;2;0.52038;0.514463;0.499272;3.144444;0;0;1;1;4;2;1;12;30;2.0;0.0;1.0;-345.0;0.0;427500.0;71797.5;0.0;0.0;7.0;1.0;0.142857;1644912.0;2137531.5;1.299481;4.0;6.0;1.0
60259;0;180000.0;1125000.0;39.11;1;1;0;3;0.505998;0.678058;0.39622;6.25;0;1;1;4;4;2;1;0;39;16.0;0.0;7.0;-1133.5;0.0;2580447.15;769927.5;16814.79;0.0;2.0;0.0;0.0;221580.0;241366.5;1.089297;0.0;0.0;0.0
297225;1;180000.0;497520.0;37.67;1;1;0;2;0.667539;0.510672;0.535276;2.764;0;0;0;7;4;2;1;15;42;6.0;0.0;1.0;-2277.833333;0.0;599405.13;-228.465;12285.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
157865;0;117000.0;254700.0;55.72;1;0;0;2;0.505998;0.070514;0.656158;2.176923;0;0;1;3;4;2;1;0;57;5.0;0.0;3.0;-753.8;0.0;630000.0;339714.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145034;0;67500.0;284400.0;65.73;1;0;0;2;0.505998;0.442252;0.735221;4.213333;0;0;1;3;4;2;1;0;57;19.0;0.0;4.0;-1110.684211;0.0;1153800.0;336987.0;0.0;0.0;5.0;0.0;0.0;312777.0;347125.5;1.109818;3.0;3.0;0.0
129095;1;225000.0;592560.0;34.49;1;1;0;2;0.22279;0.265977;0.591977;2.6336;1;0;1;7;4;2;1;9;16;6.0;0.0;2.0;-1196.5;0.0;5877985.5;4983835.5;9.0;0.0;8.0;0.0;0.0;109966.5;568872.0;5.173139;0.0;7.0;5.0
262434;2;90000.0;521280.0;31.15;1;1;0;2;0.413409;0.625356;0.700184;5.792;0;0;0;7;4;1;1;0;3;11.0;0.0;2.0;-1514.090909;0.0;541022.355;0.0;0.0;0.0;6.0;2.0;0.333333;466290.0;461142.0;0.98896;0.0;1.0;0.0
195186;0;171000.0;119893.5;38.7;1;1;0;2;0.172059;0.324054;0.614414;0.701132;1;0;1;7;3;2;2;9;5;1.0;0.0;1.0;-490.0;0.0;22500.0;0.0;0.0;0.0;1.0;0.0;0.0;108000.0;107464.5;0.995042;1.0;0.0;0.0
39673;0;207000.0;1350000.0;59.09;1;1;1;2;0.876272;0.657793;0.391055;6.521739;0;0;1;1;4;5;1;0;33;7.0;0.0;3.0;-2207.428571;0.0;1091047.5;54072.0;0.0;0.0;5.0;0.0;0.0;910827.0;974488.5;1.069894;2.0;3.0;0.0
6055;3;157500.0;270000.0;45.14;1;1;0;2;0.505998;0.104424;0.535276;1.714286;1;0;0;7;4;2;1;17;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;23400.0;27598.5;1.179423;0.0;0.0;0.0
2352;0;67500.0;544491.0;49.42;1;1;0;2;0.525174;0.5433;0.614414;8.066533;1;1;1;1;4;2;1;5;42;1.0;0.0;1.0;-596.0;0.0;742500.0;507375.0;0.0;0.0;4.0;0.0;0.0;79866.0;76630.5;0.959488;0.0;3.0;0.0
157871;0;292500.0;2250000.0;30.69;1;1;0;2;0.394892;0.660991;0.231439;7.692308;1;0;0;1;1;2;1;0;4;3.0;0.0;1.0;-1326.333333;0.0;3282324.03;3166267.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21837;0;67500.0;270000.0;64.25;1;0;0;2;0.505998;0.661711;0.754406;4.0;0;0;0;3;4;4;1;0;57;1.0;0.0;0.0;-1044.0;0.0;99756.0;0.0;0.0;0.0;5.0;1.0;0.2;400486.5;564525.0;1.409598;2.0;5.0;0.0
91844;0;270000.0;254700.0;67.18;1;1;0;1;0.505998;0.73426;0.452534;0.943333;0;0;1;4;4;3;1;7;13;2.0;0.0;1.0;-1715.5;0.0;506610.0;0.0;0.0;0.0;9.0;1.0;0.111111;1118700.0;1220130.0;1.090668;5.0;9.0;0.0
57448;0;180000.0;364896.0;42.98;1;1;1;2;0.397923;0.327633;0.362277;2.0272;0;1;1;7;3;2;1;15;47;3.0;0.0;2.0;-681.666667;0.0;459868.5;213984.0;0.0;0.0;8.0;2.0;0.25;530338.5;565506.0;1.066311;2.0;7.0;1.0
194828;1;135000.0;900000.0;58.49;1;1;0;2;0.505998;0.633445;0.792264;6.666667;1;1;1;7;4;1;1;5;3;5.0;0.0;0.0;-891.0;0.0;161266.5;0.0;4743.0;0.0;2.0;1.0;0.5;88015.5;83002.5;0.943044;0.0;0.0;0.0
240703;1;337500.0;1223010.0;51.2;1;1;1;2;0.573824;0.694904;0.742182;3.623733;1;1;1;1;4;2;1;11;33;5.0;0.0;1.0;-1425.2;0.0;11622127.5;0.0;28696.5;0.0;7.0;1.0;0.142857;2609959.5;3267013.5;1.251749;0.0;6.0;2.0
221841;1;207000.0;450000.0;40.47;1;1;0;2;0.387968;0.72441;0.461482;2.173913;0;1;1;1;4;2;1;4;27;3.0;0.0;2.0;-469.666667;0.0;2242183.5;982516.5;0.0;0.0;9.0;1.0;0.111111;2051950.5;2105721.0;1.026205;1.0;7.0;4.0
202203;0;157500.0;432000.0;34.3;1;1;0;2;0.138184;0.478165;0.237916;2.742857;1;0;0;1;4;1;4;9;5;5.0;0.0;2.0;-437.6;0.0;382813.695;46462.5;2506.5;0.0;10.0;5.0;0.5;1056028.5;1134463.5;1.074274;0.0;9.0;2.0
45479;0;225000.0;753498.0;56.96;1;0;0;2;0.805543;0.669827;0.450747;3.34888;0;0;1;3;4;1;1;0;57;11.0;0.0;5.0;-1211.727273;0.0;1761336.765;554102.325;0.0;0.0;1.0;0.0;0.0;242820.0;218538.0;0.9;0.0;0.0;0.0
255680;0;121500.0;592560.0;28.19;1;1;0;2;0.32073;0.628598;0.535276;4.877037;0;0;0;7;4;2;1;4;42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;234882.0;261850.5;1.114817;1.0;1.0;0.0
230191;1;180000.0;247500.0;40.52;1;1;0;2;0.822608;0.692707;0.438281;1.375;0;1;1;7;1;2;1;0;33;2.0;0.0;2.0;-188.0;0.0;237572.91;149168.79;0.0;0.0;3.0;0.0;0.0;394132.5;442242.0;1.122064;1.0;2.0;0.0
182566;0;112500.0;808650.0;45.17;1;1;0;2;0.505998;0.471774;0.535276;7.188;0;0;1;7;4;4;1;15;42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;299250.0;505237.5;1.688346;1.0;2.0;0.0
114976;0;225000.0;458460.0;22.3;1;1;1;2;0.505998;0.493469;0.081186;2.0376;0;1;1;1;4;2;1;9;5;7.0;0.0;7.0;-294.285714;0.0;585000.0;459774.0;0.0;0.0;21.0;9.0;0.428571;4839021.0;5471478.0;1.130699;2.0;20.0;7.0
181962;0;128250.0;270000.0;21.65;1;1;0;2;0.648632;0.638639;0.061268;2.105263;0;0;1;7;1;4;1;13;42;5.0;0.0;4.0;-310.2;0.0;530871.075;399717.0;12158.19;0.0;2.0;0.0;0.0;126778.5;120708.0;0.952117;0.0;1.0;0.0
5298;0;67500.0;468000.0;58.58;1;0;0;2;0.505998;0.747557;0.643026;6.933333;0;0;1;3;4;5;1;0;57;4.0;0.0;2.0;-553.75;0.0;939150.0;216675.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81412;0;135000.0;485640.0;23.22;1;1;0;2;0.144839;0.216222;0.474051;3.597333;1;1;1;1;4;1;3;9;5;2.0;0.0;1.0;-328.5;0.0;235831.275;120124.17;9339.255;0.0;4.0;2.0;0.5;431955.0;428652.0;0.992353;0.0;2.0;0.0
251197;0;103500.0;521280.0;27.86;1;1;0;2;0.505998;0.400573;0.535276;5.036522;1;0;0;7;4;4;1;9;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;19705.5;16006.5;0.812286;0.0;0.0;0.0
285986;2;112500.0;500211.0;41.77;1;1;0;3;0.689947;0.614775;0.848244;4.44632;0;0;1;7;2;1;1;4;35;6.0;0.0;1.0;-1647.0;0.0;361871.82;0.0;0.0;0.0;5.0;0.0;0.0;731749.5;765985.5;1.046787;0.0;4.0;0.0
293656;0;180000.0;1118286.0;64.5;1;0;0;2;0.505998;0.709512;0.843544;6.2127;1;0;1;3;3;4;1;0;57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;789160.5;889069.5;1.126602;4.0;6.0;1.0
278591;0;67500.0;291915.0;62.14;1;0;0;3;0.505998;0.27592;0.432962;4.324667;0;0;1;3;4;2;1;0;57;2.0;0.0;2.0;-230.0;0.0;359638.695;266782.5;0.0;0.0;2.0;0.0;0.0;110704.5;110704.5;1.0;0.0;1.0;1.0
